14120. 0.
14130. 0.00130649
14140. 0.001019753
14150. 2.206769E-4
14160. 0.001112473
14170. 0.002077564
14180. 0.001354606
14190. 0.0012067
14200. 5.040315E-4
14210. 0.001480908
14220. 0.002278022
14230. 0.002367128
14240. 0.001149722
14250. 0.002802873
14260. 0.001697107
14270. 0.003590934
14280. 0.001812737
14290. 0.001795896
14300. 0.003625145
14310. 0.004686718
14320. 0.001547552
14330. 0.001816714
14340. 0.004023759
14350. 0.002739406
14360. 0.004424677
14370. 0.00390232
14380. 0.001604207
14390. 0.004980744
14400. 0.003400569
14410. 0.005279955
14420. 0.004434913
14430. 0.005404321
14440. 0.008522018
14450. 0.007858607
14460. 0.002765182
14470. 0.007742152
14480. 0.01062583
14490. 0.01180194
14500. 0.01108889
14510. 0.003405618
14520. 0.01123333
14530. 0.01176115
14540. 0.01657194
14550. 0.01512643
14560. 0.01187291
14570. 0.01784532
14580. 0.01594527
14590. 0.02042202
14600. 0.0200477
14610. 0.01568571
14620. 0.01820097
14630. 0.02008556
14640. 0.01859878
14650. 0.02533368
14660. 0.01860485
14670. 0.01556978
14680. 0.0206586
14690. 0.02795706
14700. 0.01706337
14710. 0.01446813
14720. 0.02334566
14730. 0.02013186
14740. 0.02549759
14750. 0.03922399
14760. 0.02983263
14770. 0.03124525
14780. 0.02794966
14790. 0.03806574
14800. 0.03203425
14810. 0.02909576
14820. 0.03416058
14830. 0.04543139
14840. 0.05266782
14850. 0.04464329
14860. 0.05222297
14870. 0.04284614
14880. 0.05088274
14890. 0.06066976
14900. 0.06043853
14910. 0.07557403
14920. 0.06234564
14930. 0.07537071
14940. 0.08473468
14950. 0.0837662
14960. 0.08466602
14970. 0.08984267
14980. 0.1001781
14990. 0.1019193
15000. 0.107114
15010. 0.119956
15020. 0.1214188
15030. 0.1243055
15040. 0.1185714
15050. 0.1247724
15060. 0.1473736
15070. 0.1566724
15080. 0.1584283
15090. 0.1446672
15100. 0.1717539
15110. 0.1738542
15120. 0.1779559
15130. 0.1747229
15140. 0.1751103
15150. 0.1797682
15160. 0.1853946
15170. 0.180877
15180. 0.1829045
15190. 0.1877884
15200. 0.1902449
15210. 0.1941577
15220. 0.1961052
15230. 0.1988326
15240. 0.1988813
15250. 0.1994111
15260. 0.1998736
15270. 0.2003494
15280. 0.2030711
15290. 0.2051317
15300. 0.2068968
15310. 0.2075608
15320. 0.2081371
15330. 0.2104741
15340. 0.2107832
15350. 0.2106989
15360. 0.2118647
15370. 0.2134092
15380. 0.2149804
15390. 0.216042
15400. 0.2164081
15410. 0.2161659
15420. 0.2165395
15430. 0.2168062
15440. 0.2179274
15450. 0.2177622
15460. 0.2185626
15470. 0.2189734
15480. 0.2193739
15490. 0.2197789
15500. 0.2199319
15510. 0.2202008
15520. 0.2202385
15530. 0.2204697
15540. 0.220982
15550. 0.2211584
15560. 0.2214771
15570. 0.2216354
15580. 0.2220064
15590. 0.2221559
15600. 0.2224375
15610. 0.2228
15620. 0.2232053
15630. 0.2232975
15640. 0.2239751
15650. 0.2241901
15660. 0.224761
15670. 0.2250947
15680. 0.2250882
15690. 0.2245
15700. 0.2225436
15710. 0.2197262
15720. 0.2135169
15730. 0.2118943
15740. 0.2171943
15750. 0.2222819
15760. 0.224694
15770. 0.219069
15780. 0.2172208
15790. 0.220581
15800. 0.2187186
15810. 0.2220563
15820. 0.2236936
15830. 0.227511
15840. 0.2298767
15850. 0.2312015
15860. 0.2315369
15870. 0.2321225
15880. 0.2327643
15890. 0.23341
15900. 0.2338817
15910. 0.2340066
15920. 0.234102
15930. 0.2344408
15940. 0.2349889
15950. 0.2349225
15960. 0.2354878
15970. 0.2354741
15980. 0.2354356
15990. 0.2348806
16000. 0.2330886
16010. 0.2266517
16020. 0.2241774
16030. 0.2182209
16040. 0.2241371
16050. 0.2319545
16060. 0.235585
16070. 0.2320652
16080. 0.2298602
16090. 0.2277929
16100. 0.2311025
16110. 0.2303213
16120. 0.2350716
16130. 0.2366209
16140. 0.2360605
16150. 0.2395919
16160. 0.2403537
16170. 0.2406429
16180. 0.2413834
16190. 0.2417076
16200. 0.2425649
16210. 0.2431224
16220. 0.243606
16230. 0.2441705
16240. 0.2445963
16250. 0.2451994
16260. 0.2455975
16270. 0.2461169
16280. 0.2465081
16290. 0.2469703
16300. 0.2477656
16310. 0.2475792
16320. 0.2486254
16330. 0.2482943
16340. 0.2492063
16350. 0.2496949
16360. 0.2479219
16370. 0.2511994
16380. 0.2476001
16390. 0.2518114
16400. 0.2512875
16410. 0.2500335
16420. 0.2527007
16430. 0.2496464
16440. 0.252586
16450. 0.2546194
16460. 0.2467408
16470. 0.2559868
16480. 0.2553744
16490. 0.2523212
16500. 0.2566276
16510. 0.2544827
16520. 0.2562002
16530. 0.2577033
16540. 0.2525482
16550. 0.2579126
16560. 0.2574009
16570. 0.2538892
16580. 0.2578593
16590. 0.2580341
16600. 0.2548905
16610. 0.2586371
16620. 0.2576004
16630. 0.2573231
16640. 0.2585863
16650. 0.2583818
16660. 0.2416259
16670. 0.249647
16680. 0.2579623
16690. 0.2585487
16700. 0.2592599
16710. 0.2598807
16720. 0.260066
16730. 0.261614
16740. 0.2617307
16750. 0.260198
16760. 0.2617413
16770. 0.2628788
16780. 0.2598596
16790. 0.2647238
16800. 0.2661148
16810. 0.2651871
16820. 0.2678727
16830. 0.2695368
16840. 0.2682187
16850. 0.2697172
16860. 0.2725505
16870. 0.2729905
16880. 0.2728525
16890. 0.2756952
16900. 0.2759507
16910. 0.2715791
16920. 0.2761895
16930. 0.2794303
16940. 0.2799257
16950. 0.2801835
16960. 0.2830957
16970. 0.2790845
16980. 0.280183
16990. 0.286054
17000. 0.283689
17010. 0.2834839
17020. 0.2865444
17030. 0.2867987
17040. 0.286225
17050. 0.288362
17060. 0.2871426
17070. 0.2856817
17080. 0.2857222
17090. 0.2764926
17100. 0.2901979
17110. 0.2889655
17120. 0.2910018
17130. 0.2901475
17140. 0.2869034
17150. 0.2765412
17160. 0.2864964
17170. 0.2850431
17180. 0.2895715
17190. 0.2891948
17200. 0.2885751
17210. 0.2803372
17220. 0.2625329
17230. 0.2786568
17240. 0.2621463
17250. 0.2591442
17260. 0.2704031
17270. 0.2664295
17280. 0.2663597
17290. 0.2548383
17300. 0.2608669
17310. 0.2600155
17320. 0.2473551
17330. 0.2339437
17340. 0.2566352
17350. 0.254397
17360. 0.2393972
17370. 0.2326178
17380. 0.249317
17390. 0.2488683
17400. 0.2353976
17410. 0.2376713
17420. 0.2183883
17430. 0.2442561
17440. 0.2432932
17450. 0.2255674
17460. 0.2417681
17470. 0.2000205
17480. 0.2119903
17490. 0.2385173
17500. 0.2373758
17510. 0.2354262
17520. 0.2076785
17530. 0.2358304
17540. 0.2393424
17550. 0.2268449
17560. 0.2213231
17570. 0.2150057
17580. 0.2065082
17590. 0.2398546
17600. 0.240843
17610. 0.2292912
17620. 0.2354947
17630. 0.216998
17640. 0.2369743
17650. 0.2452743
17660. 0.1686311
17670. 0.223376
17680. 0.2484894
17690. 0.2467646
17700. 0.2325594
17710. 0.2232018
17720. 0.2547161
17730. 0.2524859
17740. 0.2334478
17750. 0.2206692
17760. 0.2325047
17770. 0.2195206
17780. 0.2533129
17790. 0.1870366
17800. 0.2437963
17810. 0.2394809
17820. 0.19424
17830. 0.2584095
17840. 0.2440746
17850. 0.1558577
17860. 0.1994323
17870. 0.2162945
17880. 0.2247455
17890. 0.2455253
17900. 0.2645212
17910. 0.1929624
17920. 0.2085022
17930. 0.1902273
17940. 0.1440547
17950. 0.2060481
17960. 0.2004213
17970. 0.1779491
17980. 0.2066779
17990. 0.2229843
18000. 0.1575363
18010. 0.06961199
18020. 0.07639265
18030. 0.09322894
18040. 0.1108889
18050. 0.1613391
18060. 0.09720892
18070. 0.04978016
18080. 0.07456046
18090. 0.1136512
18100. 0.1096416
18110. 0.040731
18120. 0.05604286
18130. 0.02483631
18140. 0.05696119
18150. 0.07309063
18160. 0.01156424
18170. 0.03152469
18180. 0.05462936
18190. 0.0215483
18200. 0.02389948
18210. 0.001778542
18220. 0.002921856
18230. 0.00794133
18240. 0.04332357
18250. 0.0319785
18260. 0.01166347
