19000. 0.
19010. 1.409875E-6
19020. 3.954644E-5
19030. 2.323071E-5
19040. 3.540760E-5
19050. 4.436967E-5
19060. 2.645931E-7
19070. 4.012792E-6
19080. 2.390786E-4
19090. 3.641369E-4
19100. 4.994800E-4
19110. 1.587288E-4
19120. 3.269082E-5
19130. 9.269320E-5
19140. 8.269797E-6
19150. 8.788754E-5
19160. 5.116910E-4
19170. 9.208782E-5
19180. 0.001251984
19190. 0.001414732
19200. 1.583803E-4
19210. 6.093160E-6
19220. 4.284716E-4
19230. 0.001673708
19240. 9.728134E-4
19250. 5.305879E-4
19260. 0.002394439
19270. 0.001039634
19280. 4.706840E-4
19290. 5.330247E-4
19300. 0.001880233
19310. 4.933226E-4
19320. 7.299373E-4
19330. 0.002244643
19340. 0.00207441
19350. 0.002275176
19360. 0.003587679
19370. 0.001598467
19380. 0.002340313
19390. 0.001865876
19400. 7.318598E-4
19410. 0.004353181
19420. 0.003609237
19430. 0.01316719
19440. 0.008724204
19450. 0.00613048
19460. 0.01412277
19470. 0.01798494
19480. 0.01525899
19490. 0.01617166
19500. 0.02019176
19510. 0.02001619
19520. 0.02585865
19530. 0.01774648
19540. 0.01304701
19550. 0.0122376
19560. 0.009444886
19570. 0.008588168
19580. 0.008849791
19590. 0.007788877
19600. 0.008667163
19610. 0.01401009
19620. 0.01691863
19630. 0.01407819
19640. 0.01239334
19650. 0.01722378
19660. 0.02058015
19670. 0.02573843
19680. 0.02675084
19690. 0.03041855
19700. 0.03489297
19710. 0.03866313
19720. 0.03021877
19730. 0.04450755
19740. 0.04987083
19750. 0.05142335
19760. 0.05878625
19770. 0.07026283
19780. 0.07208188
19790. 0.0783846
19800. 0.0597907
19810. 0.06728988
19820. 0.1020201
19830. 0.1041851
19840. 0.1163909
19850. 0.1223921
19860. 0.126009
19870. 0.1169863
19880. 0.1341149
19890. 0.1581739
19900. 0.1506485
19910. 0.1376524
19920. 0.1843007
19930. 0.194929
19940. 0.1980933
19950. 0.1921323
19960. 0.1927691
19970. 0.1927993
19980. 0.1856317
19990. 0.1555169
20000. 0.1513272
20010. 0.1305803
20020. 0.1079924
20030. 0.08361226
20040. 0.09689599
20050. 0.09288904
20060. 0.08400443
20070. 0.1185106
20080. 0.1536357
20090. 0.2095683
20100. 0.2019774
20110. 0.1580855
20120. 0.1497874
20130. 0.1488384
20140. 0.1469456
20150. 0.1642967
20160. 0.1723247
20170. 0.1698796
20180. 0.1931546
20190. 0.2062652
20200. 0.2330472
20210. 0.243637
20220. 0.2735217
20230. 0.2929755
20240. 0.3036871
20250. 0.3199481
20260. 0.3393892
20270. 0.3527568
20280. 0.3571221
20290. 0.3467763
20300. 0.3803219
20310. 0.3776716
20320. 0.3895333
20330. 0.3873065
20340. 0.3831467
20350. 0.3979527
20360. 0.3990146
20370. 0.4004653
20380. 0.4026046
